va	mangled	size	code	class	name
00526690	?GetPlayer@mmPlayerDirectory@@QAEPADH@Z	48	1	mmPlayerDirectory	GetPlayer
005266C0	?GetNumPlayers@mmPlayerDirectory@@QAEHXZ	16	1	mmPlayerDirectory	GetNumPlayers
005266D0	?GetLastPlayer@mmPlayerDirectory@@QAEPADXZ	48	1	mmPlayerDirectory	GetLastPlayer
00526700	?AddPlayer@mmPlayerDirectory@@QAEHPAD@Z	304	1	mmPlayerDirectory	AddPlayer
00526830	?CreatePlayer@mmPlayerDirectory@@AAEXPAD0@Z	256	1	mmPlayerDirectory	CreatePlayer
00526930	?FindPlayer@mmPlayerDirectory@@QAEHPAD@Z	112	1	mmPlayerDirectory	FindPlayer
005269A0	?GetFileName@mmPlayerDirectory@@QAEPADPAD@Z	144	1	mmPlayerDirectory	GetFileName
00526A30	?GetPlayerName@mmPlayerDirectory@@QAEPADPAD@Z	144	1	mmPlayerDirectory	GetPlayerName
00526AC0	?GetFileName@mmPlayerDirectory@@QAEPADH@Z	48	1	mmPlayerDirectory	GetFileName
00526AF0	?MakeFileName@mmPlayerDirectory@@AAEPADXZ	192	1	mmPlayerDirectory	MakeFileName
00526BB0	?RemovePlayer@mmPlayerDirectory@@QAEHPAD@Z	240	1	mmPlayerDirectory	RemovePlayer
00526CA0	?Load@mmPlayerDirectory@@QAEHPAD@Z	48	1	mmPlayerDirectory	Load
00526CD0	?Save@mmPlayerDirectory@@QAEHPADH@Z	160	1	mmPlayerDirectory	Save
00526D70	?SaveBinary@mmPlayerDirectory@@QAEHPAD@Z	256	1	mmPlayerDirectory	SaveBinary
00526E70	?LoadBinary@mmPlayerDirectory@@QAEHPAD@Z	320	1	mmPlayerDirectory	LoadBinary
00526FB0	??_GmmPlayerDirectory@@UAEPAXI@Z	48	1	mmPlayerDirectory	`scalar deleting destructor'
00526FE0	??0mmPlayerData@@QAE@XZ	224	1	mmPlayerData	mmPlayerData
005270C0	??4mmPlayerData@@QAEXAAV0@@Z	240	1	mmPlayerData	operator=
005271B0	?OpenCityRecord@mmPlayerData@@QAEHPAD@Z	112	1	mmPlayerData	OpenCityRecord
00527220	?CloseCityRecord@mmPlayerData@@QAEHXZ	16	1	mmPlayerData	CloseCityRecord
00527230	?GetCheckpointProgress@mmPlayerData@@QAEHPADH@Z	32	1	mmPlayerData	GetCheckpointProgress
00527250	?GetTagID@mmPlayerData@@QAEMXZ	16	1	mmPlayerData	GetTagID
00527260	?SetTagID@mmPlayerData@@QAEXM@Z	16	1	mmPlayerData	SetTagID
00527270	?GetProgress@mmPlayerData@@QAEHPADH@Z	48	1	mmPlayerData	GetProgress
005272A0	?GetPassedMask@mmPlayerData@@QAEHPADH@Z	208	1	mmPlayerData	GetPassedMask
00527370	?GetNumPassed@mmPlayerData@@QAEHPADH@Z	208	1	mmPlayerData	GetNumPassed
00527440	?GetTotalPassed@mmPlayerData@@QAEHPAD@Z	240	1	mmPlayerData	GetTotalPassed
00527530	?GetScore@mmPlayerData@@QAEHPADH@Z	480	1	mmPlayerData	GetScore
00527710	?GetTotalScore@mmPlayerData@@QAEHPAD@Z	384	1	mmPlayerData	GetTotalScore
00527890	?ResolveCheckpointProgress@mmPlayerData@@QAEHPAD@Z	320	1	mmPlayerData	ResolveCheckpointProgress
005279D0	?ResolveCrashProgress@mmPlayerData@@QAEHPAD@Z	352	1	mmPlayerData	ResolveCrashProgress
00527B30	?RegisterFinish@mmPlayerData@@QAEHVmmPlayerRecord@@HH@Z	128	1	mmPlayerData	RegisterFinish
00527BB0	?Reset@mmPlayerData@@QAEXXZ	128	1	mmPlayerData	Reset
00527C30	?SetCity@mmPlayerData@@QAEXPAD@Z	64	1	mmPlayerData	SetCity
00527C70	?GetCity@mmPlayerData@@QAEPADXZ	16	1	mmPlayerData	GetCity
00527C80	?SetName@mmPlayerData@@QAEXPAD@Z	64	1	mmPlayerData	SetName
00527CC0	?GetName@mmPlayerData@@QAEPADXZ	16	1	mmPlayerData	GetName
00527CD0	?SetNetName@mmPlayerData@@QAEXPAD@Z	64	1	mmPlayerData	SetNetName
00527D10	?GetNetName@mmPlayerData@@QAEPADXZ	16	1	mmPlayerData	GetNetName
00527D20	?SetFileName@mmPlayerData@@QAEXPAD@Z	64	1	mmPlayerData	SetFileName
00527D60	?GetFileName@mmPlayerData@@QAEPADXZ	16	1	mmPlayerData	GetFileName
00527D70	?Load@mmPlayerData@@QAEHPAD@Z	48	1	mmPlayerData	Load
00527DA0	?Save@mmPlayerData@@QAEHPADH@Z	160	1	mmPlayerData	Save
00527E40	?ComputeCRC@mmPlayerData@@QAEIXZ	176	1	mmPlayerData	ComputeCRC
00527EF0	?LoadBinary@mmPlayerData@@QAEHPAD@Z	448	1	mmPlayerData	LoadBinary
005280B0	?SaveBinary@mmPlayerData@@QAEHPAD@Z	368	1	mmPlayerData	SaveBinary
00528220	??1mmPlayerCityRecord@@UAE@XZ	16	1	mmPlayerCityRecord	~mmPlayerCityRecord
00528230	??0mmInfoBase@@QAE@XZ	48	1	mmInfoBase	mmInfoBase
00528260	?Load@mmInfoBase@@QAEHPAD@Z	176	1	mmInfoBase	Load
00528310	?Save@mmInfoBase@@QAEHPAD@Z	176	1	mmInfoBase	Save
005283C0	?SetIOPath@mmInfoBase@@QAEXPAD@Z	32	1	mmInfoBase	SetIOPath
005283E0	??0mmRecord@@QAE@XZ	80	1	mmRecord	mmRecord
00528430	??1mmRecord@@UAE@XZ	16	1	mmRecord	~mmRecord
00528440	?Reset@mmRecord@@QAEXXZ	64	1	mmRecord	Reset
00528480	?GetTime@mmRecord@@QAEMXZ	16	1	mmRecord	GetTime
00528490	?GetCarName@mmRecord@@QAEPADXZ	16	1	mmRecord	GetCarName
005284A0	?GetName@mmRecord@@QAEPADXZ	16	1	mmRecord	GetName
005284B0	?GetPassed@mmRecord@@QAEHXZ	16	1	mmRecord	GetPassed
005284C0	?GetScore@mmRecord@@QAEHXZ	16	1	mmRecord	GetScore
005284D0	?SetTime@mmRecord@@QAEXM@Z	16	1	mmRecord	SetTime
005284E0	?SetCarName@mmRecord@@QAEXPAD@Z	32	1	mmRecord	SetCarName
00528500	?SetName@mmRecord@@QAEXPAD@Z	64	1	mmRecord	SetName
00528540	?SetPassed@mmRecord@@QAEXH@Z	32	1	mmRecord	SetPassed
00528560	?SetScore@mmRecord@@QAEXH@Z	16	1	mmRecord	SetScore
00528570	??4mmRecord@@QAEXAAV0@@Z	144	1	mmRecord	operator=
00528600	?SaveBinary@mmRecord@@QAEHPAVStream@@@Z	128	1	mmRecord	SaveBinary
00528680	?LoadBinary@mmRecord@@QAEHPAVStream@@@Z	128	1	mmRecord	LoadBinary
00528700	?ComputeCRC@mmRecord@@QAEIXZ	80	1	mmRecord	ComputeCRC
00528750	??0mmPlayerRecord@@QAE@XZ	80	1	mmPlayerRecord	mmPlayerRecord
005287A0	??1mmPlayerRecord@@UAE@XZ	16	1	mmPlayerRecord	~mmPlayerRecord
005287B0	?Reset@mmPlayerRecord@@QAEXXZ	48	1	mmPlayerRecord	Reset
005287E0	??4mmPlayerRecord@@QAEXAAV0@@Z	80	1	mmPlayerRecord	operator=
00528830	??8mmPlayerRecord@@QAEHABV0@@Z	144	1	mmPlayerRecord	operator==
005288C0	?ComputeCRC@mmPlayerRecord@@QAEIXZ	80	1	mmPlayerRecord	ComputeCRC
00528910	?SaveBinary@mmPlayerRecord@@QAEHPAVStream@@@Z	128	1	mmPlayerRecord	SaveBinary
00528990	?LoadBinary@mmPlayerRecord@@QAEHPAVStream@@@Z	128	1	mmPlayerRecord	LoadBinary
00528A10	??0mmPlayerCityRecord@@QAE@XZ	80	1	mmPlayerCityRecord	mmPlayerCityRecord
00528A60	?Reset@mmPlayerCityRecord@@QAEXXZ	16	1	mmPlayerCityRecord	Reset
00528A70	?ComputeCRC@mmPlayerCityRecord@@QAEIXZ	160	1	mmPlayerCityRecord	ComputeCRC
00528B10	?InitCityRecord@mmPlayerCityRecord@@QAEXPADMHHHH@Z	672	1	mmPlayerCityRecord	InitCityRecord
00528DB0	?Open@mmPlayerCityRecord@@QAEHPADM@Z	496	1	mmPlayerCityRecord	Open
00528FA0	?GetRecord@mmPlayerCityRecord@@QAEHAAVmmPlayerRecord@@HH@Z	288	1	mmPlayerCityRecord	GetRecord
005290C0	?NewRecord@mmPlayerCityRecord@@QAEHVmmPlayerRecord@@HH@Z	672	1	mmPlayerCityRecord	NewRecord
00529360	?Close@mmPlayerCityRecord@@QAEHXZ	304	1	mmPlayerCityRecord	Close
00529490	?GetNumPassed@mmPlayerCityRecord@@QAEHH@Z	240	1	mmPlayerCityRecord	GetNumPassed
00529580	?GetNumRaces@mmPlayerCityRecord@@QAEHH@Z	96	1	mmPlayerCityRecord	GetNumRaces
005295E0	?GetPassedMask@mmPlayerCityRecord@@QAEKH@Z	96	1	mmPlayerCityRecord	GetPassedMask
00529640	?GetFileOffset@mmPlayerCityRecord@@AAEJHH@Z	176	1	mmPlayerCityRecord	GetFileOffset
005296F0	??_GmmPlayerCityRecord@@UAEPAXI@Z	48	1	mmPlayerCityRecord	`scalar deleting destructor'
00529720	??0mmVehInfo@@QAE@XZ	80	1	mmVehInfo	mmVehInfo
00529770	??1mmVehInfo@@UAE@XZ	16	1	mmVehInfo	~mmVehInfo
00529780	?mygetstring@@YAXPAU_iobuf@@PAD@Z	48	1		mygetstring
005297B0	?Load@mmVehInfo@@QAEHPAD@Z	592	1	mmVehInfo	Load
00529A00	?HasColorVariations@mmVehInfo@@QAEHXZ	32	1	mmVehInfo	HasColorVariations
00529A20	?Print@mmVehInfo@@QAEXXZ	128	1	mmVehInfo	Print
00529AA0	?GetTuningCRC@mmVehInfo@@QAEKXZ	16	1	mmVehInfo	GetTuningCRC
00529AB0	?ComputeTuningCRC@mmVehInfo@@QAEXXZ	160	1	mmVehInfo	ComputeTuningCRC
00529B50	??_GmmVehInfo@@UAEPAXI@Z	48	1	mmVehInfo	`scalar deleting destructor'
00529B80	??0mmRaceData@@QAE@XZ	16	1	mmRaceData	mmRaceData
00529B90	??1mmRaceData@@QAE@XZ	16	1	mmRaceData	~mmRaceData
00529BA0	?Load@mmRaceData@@QAEHPAD0@Z	784	1	mmRaceData	Load
00529EB0	?GetNumRaces@mmRaceData@@QAEHXZ	16	1	mmRaceData	GetNumRaces
00529EC0	?GetRaceName@mmRaceData@@QAEPADH@Z	16	1	mmRaceData	GetRaceName
00529ED0	?GetCarType@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetCarType
00529F00	?GetNumLaps@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetNumLaps
00529F30	?GetTimeLimit@mmRaceData@@QAEMHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetTimeLimit
00529F60	?GetNumOpponents@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetNumOpponents
00529F90	?GetNumCops@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetNumCops
00529FC0	?GetTimeOfDay@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetTimeOfDay
00529FF0	?GetWeather@mmRaceData@@QAEHHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetWeather
0052A020	?GetPedDensity@mmRaceData@@QAEMHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetPedDensity
0052A050	?GetAmbientDensity@mmRaceData@@QAEMHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetAmbientDensity
0052A080	?GetDifficulty@mmRaceData@@QAEMHW4dgSkillLevel@@@Z	48	1	mmRaceData	GetDifficulty
0052A0B0	??0mmPositions@@QAE@XZ	16	1	mmPositions	mmPositions
0052A0C0	??1mmPositions@@QAE@XZ	32	1	mmPositions	~mmPositions
0052A0E0	?Init@mmPositions@@QAEXH@Z	48	1	mmPositions	Init
0052A110	?Load@mmPositions@@QAEHPAD@Z	496	1	mmPositions	Load
0052A300	?GetCount@mmPositions@@QAEHXZ	16	1	mmPositions	GetCount
0052A310	?GetVector4@mmPositions@@QAEAAVVector4@@H@Z	48	1	mmPositions	GetVector4
0052A340	?GetFrameRate@mmPositions@@QAEHH@Z	48	1	mmPositions	GetFrameRate
0052A370	?Dump@mmPositions@@QAEHPAD@Z	16	1	mmPositions	Dump
0052A380	?Recall@mmPositions@@QAEHHPAVMatrix34@@PAHPAD@Z	144	1	mmPositions	Recall
0052A410	?Register@mmPositions@@QAEHAAVVector4@@HHHHPAD@Z	304	1	mmPositions	Register
0052A540	??0mmCityInfo@@QAE@XZ	32	1	mmCityInfo	mmCityInfo
0052A560	??1mmCityInfo@@UAE@XZ	16	1	mmCityInfo	~mmCityInfo
0052A570	?Load@mmCityInfo@@QAEHPAD@Z	848	1	mmCityInfo	Load
0052A8C0	??_GmmCityInfo@@UAEPAXI@Z	48	1	mmCityInfo	`scalar deleting destructor'
0052A8F0	?UpdateCrc@@YAKPAEI@Z	96	1		UpdateCrc
0052A950	?testsuperq@@YAXXZ	64	1		testsuperq
0052A990	??0mmInput@@QAE@XZ	512	1	mmInput	mmInput
0052AB90	??1mmInput@@UAE@XZ	288	1	mmInput	~mmInput
0052ACB0	?AttachToPipe@mmInput@@QAEHXZ	1216	1	mmInput	AttachToPipe
0052B170	?Reset@mmInput@@UAEXXZ	64	1	mmInput	Reset
0052B1B0	?IOInit@mmInput@@QAEXHPAULocString@@J@Z	48	1	mmInput	IOInit
0052B1E0	?AutoSetup@mmInput@@QAEXXZ	32	1	mmInput	AutoSetup
0052B200	?SaveCB@mmInput@@QAEXXZ	64	1	mmInput	SaveCB
0052B240	?RestoreDefaultConfig@mmInput@@QAEXH@Z	80	1	mmInput	RestoreDefaultConfig
0052B290	?SetDefaultConfig@mmInput@@QAEXH@Z	4336	1	mmInput	SetDefaultConfig
0052C380	?Init@mmInput@@QAEXH@Z	496	1	mmInput	Init
0052C570	?FlagIODevChanged@mmInput@@QAEXXZ	32	1	mmInput	FlagIODevChanged
0052C590	?ReturnStateCaptured@mmInput@@QAEHXZ	32	1	mmInput	ReturnStateCaptured
0052C5B0	?CaptureState@mmInput@@QAEXH@Z	48	1	mmInput	CaptureState
0052C5E0	?BuildCaptureIO@mmInput@@QAEHHPAVmmIO@@TeqEvent@@@Z	448	1	mmInput	BuildCaptureIO
0052C7A0	?ForceAssignment@mmInput@@QAEXPAVmmIO@@@Z	32	1	mmInput	ForceAssignment
0052C7C0	?SanityCheck@mmInput@@QAEHPAVmmIO@@HH@Z	112	1	mmInput	SanityCheck
0052C830	?IsAlreadyAssigned@mmInput@@QAEHPAVmmIO@@HHH@Z	240	1	mmInput	IsAlreadyAssigned
0052C920	?AssignIO@mmInput@@QAEXPAVmmIO@@HH@Z	144	1	mmInput	AssignIO
0052C9B0	?Update@mmInput@@UAEXXZ	208	1	mmInput	Update
0052CA80	?PollStates@mmInput@@QAEHXZ	192	1	mmInput	PollStates
0052CB40	?PollSuperQ@mmInput@@QAEHXZ	80	1	mmInput	PollSuperQ
0052CB90	?Flush@mmInput@@QAEXXZ	96	1	mmInput	Flush
0052CBF0	?ClearEventHitFlags@mmInput@@QAEXXZ	32	1	mmInput	ClearEventHitFlags
0052CC10	?ProcessMouseEvents@mmInput@@AAEXXZ	96	1	mmInput	ProcessMouseEvents
0052CC70	?ProcessKeyboardEvents@mmInput@@AAEXXZ	80	1	mmInput	ProcessKeyboardEvents
0052CCC0	?GetBufferedKeyboardData@mmInput@@AAEXXZ	32	1	mmInput	GetBufferedKeyboardData
0052CCE0	?GetNextKeyboardEvent@mmInput@@AAEHPATeqEvent@@@Z	80	1	mmInput	GetNextKeyboardEvent
0052CD30	?ProcessEvents@mmInput@@AAEXXZ	32	1	mmInput	ProcessEvents
0052CD50	?ProcessStates@mmInput@@AAE_JXZ	224	1	mmInput	ProcessStates
0052CE30	?ScanState@mmInput@@AAE_JPAVmmIO@@@Z	432	1	mmInput	ScanState
0052CFE0	?EventToButton@mmInput@@AAEHH@Z	48	1	mmInput	EventToButton
0052D010	?ProcessJoyEvents@mmInput@@AAEXXZ	1296	1	mmInput	ProcessJoyEvents
0052D520	?ScanForEvent@mmInput@@AAE_JPATeqEvent@@@Z	192	1	mmInput	ScanForEvent
0052D5E0	?PutEventInQueue@mmInput@@AAEX_J@Z	48	1	mmInput	PutEventInQueue
0052D610	?PollContinuous@mmInput@@AAEXPAVmmIO@@@Z	832	1	mmInput	PollContinuous
0052D950	?GetThrottle@mmInput@@QAEMXZ	32	1	mmInput	GetThrottle
0052D970	?GetThrottleVal@mmInput@@QAEMXZ	112	1	mmInput	GetThrottleVal
0052D9E0	?GetBrakes@mmInput@@QAEMXZ	32	1	mmInput	GetBrakes
0052DA00	?GetBrakesVal@mmInput@@QAEMXZ	112	1	mmInput	GetBrakesVal
0052DA70	?GetHandBrake@mmInput@@QAEMXZ	128	1	mmInput	GetHandBrake
0052DAF0	?FilterDiscreteSteering@mmInput@@AAEMM@Z	400	1	mmInput	FilterDiscreteSteering
0052DC80	?FilterGamepadSteering@mmInput@@QAEMXZ	528	1	mmInput	FilterGamepadSteering
0052DE90	?GetSteering@mmInput@@QAEMP6AMM@Z@Z	208	1	mmInput	GetSteering
0052DF60	?GetCamPan@mmInput@@QAEMXZ	320	1	mmInput	GetCamPan
0052E0A0	?DeviceConnected@mmInput@@QAEHXZ	32	1	mmInput	DeviceConnected
0052E0C0	?JoystickConnected@mmInput@@QAEHXZ	16	1	mmInput	JoystickConnected
0052E0D0	?GamepadConnected@mmInput@@QAEHXZ	16	1	mmInput	GamepadConnected
0052E0E0	?WheelConnected@mmInput@@QAEHXZ	16	1	mmInput	WheelConnected
0052E0F0	?SetDeadZone@mmInput@@QAEXM@Z	48	1	mmInput	SetDeadZone
0052E120	?JoystickHasCoolie@mmInput@@QAEHXZ	32	1	mmInput	JoystickHasCoolie
0052E140	?JoystickHasThrottle@mmInput@@QAEHXZ	32	1	mmInput	JoystickHasThrottle
0052E160	?WheelHas3Axis@mmInput@@QAEHXZ	64	1	mmInput	WheelHas3Axis
0052E1A0	?DoingFF@mmInput@@QAEHXZ	48	1	mmInput	DoingFF
0052E1D0	?StopAllFF@mmInput@@QAEXXZ	16	1	mmInput	StopAllFF
0052E1E0	?SetForceFeedbackScale@mmInput@@QAEXM@Z	80	1	mmInput	SetForceFeedbackScale
0052E230	?SetRoadForceScale@mmInput@@QAEXM@Z	80	1	mmInput	SetRoadForceScale
0052E280	?ToggleFFEnabled@mmInput@@QAEHH@Z	48	1	mmInput	ToggleFFEnabled
0052E2B0	?FFPlay@mmInput@@QAEHH@Z	48	1	mmInput	FFPlay
0052E2E0	?FFStop@mmInput@@QAEHH@Z	48	1	mmInput	FFStop
0052E310	?FFIsPlaying@mmInput@@QAEHH@Z	48	1	mmInput	FFIsPlaying
0052E340	?FFSetValues@mmInput@@QAEHHMM@Z	64	1	mmInput	FFSetValues
0052E380	?PopEvent@mmInput@@QAEHPAH@Z	48	1	mmInput	PopEvent
0052E3B0	?LoadConfig@mmInput@@QAEHPAVStream@@@Z	144	1	mmInput	LoadConfig
0052E440	?BinaryLoadConfig@mmInput@@QAEHPAVStream@@@Z	192	1	mmInput	BinaryLoadConfig
0052E500	?SaveConfig@mmInput@@QAEHPAVStream@@@Z	128	1	mmInput	SaveConfig
0052E580	?BinarySaveConfig@mmInput@@QAEHPAVStream@@@Z	144	1	mmInput	BinarySaveConfig
0052E610	?PrintIODev@mmInput@@QAEXXZ	208	1	mmInput	PrintIODev
0052E6E0	?SaveCodeConfig@mmInput@@QAEHPAVStream@@@Z	1760	1	mmInput	SaveCodeConfig
0052EDC0	??_GmmInput@@UAEPAXI@Z	48	1	mmInput	`scalar deleting destructor'
0052EDF0	??_EmmIO@@QAEPAXI@Z	96	1	mmIO	`vector deleting destructor'
0052EE50	??_EmmIODev@@UAEPAXI@Z	96	1	mmIODev	`vector deleting destructor'
0052EEB0	??0mmIO@@QAE@XZ	32	1	mmIO	mmIO
0052EED0	??1mmIO@@QAE@XZ	16	1	mmIO	~mmIO
0052EEE0	?Clear@mmIO@@QAEXXZ	32	1	mmIO	Clear
0052EF00	?Init@mmIO@@QAEXPADHJ@Z	96	1	mmIO	Init
0052EF60	?InitDev@mmIO@@QAEXH_JHHH@Z	176	1	mmIO	InitDev
0052F010	?Assign@mmIO@@QAEXHH@Z	96	1	mmIO	Assign
0052F070	??8mmIO@@QAEHPATeqEvent@@@Z	80	1	mmIO	operator==
0052F0C0	?GetDescription@mmIO@@QAEXPAD@Z	80	1	mmIO	GetDescription
0052F110	?Write@mmIO@@QAEHPAVStream@@@Z	64	1	mmIO	Write
0052F150	?Read@mmIO@@QAEHPAVStream@@@Z	208	1	mmIO	Read
0052F220	?CompareComponent@mmIO@@QAEHH@Z	208	1	mmIO	CompareComponent
0052F2F0	?ForceSettingAcrossConfigs@mmIO@@QAEXH@Z	208	1	mmIO	ForceSettingAcrossConfigs
0052F3C0	??0mmIODev@@QAE@XZ	64	1	mmIODev	mmIODev
0052F400	??1mmIODev@@UAE@XZ	16	1	mmIODev	~mmIODev
0052F410	?Init@mmIODev@@QAEXH_J@Z	48	1	mmIODev	Init
0052F440	?Assign@mmIODev@@QAEXHHH@Z	304	1	mmIODev	Assign
0052F570	??8mmIODev@@QAEHPATeqEvent@@@Z	96	1	mmIODev	operator==
0052F5D0	?ConvertDItoString@@YAHHPADH@Z	96	1		ConvertDItoString
0052F630	?GetDescription@mmIODev@@QAEXPAD@Z	704	1	mmIODev	GetDescription
0052F8F0	?GetComponentType@mmIODev@@QAEHHH@Z	96	1	mmIODev	GetComponentType
0052F950	?SanityCheckioType@mmIODev@@QAEHHHH@Z	128	1	mmIODev	SanityCheckioType
0052F9D0	?Print@mmIODev@@QAEXH@Z	208	1	mmIODev	Print
0052FAA0	?Write@mmIODev@@QAEHPAVStream@@@Z	80	1	mmIODev	Write
0052FAF0	?WriteBinary@mmIODev@@QAEHPAVStream@@@Z	80	1	mmIODev	WriteBinary
0052FB40	?Read@mmIODev@@QAEHPAVStream@@@Z	80	1	mmIODev	Read
0052FB90	?ReadBinary@mmIODev@@QAEHPAVStream@@@Z	80	1	mmIODev	ReadBinary
0052FBE0	??_GmmIODev@@UAEPAXI@Z	48	1	mmIODev	`scalar deleting destructor'
0052FC10	?inputEnumDeviceProc@@YGHPAUDIDEVICEINSTANCEA@@PAX@Z	48	1		inputEnumDeviceProc
0052FC40	??0mmJoyMan@@QAE@XZ	16	1	mmJoyMan	mmJoyMan
0052FC50	??1mmJoyMan@@QAE@XZ	64	1	mmJoyMan	~mmJoyMan
0052FC90	?Init@mmJoyMan@@QAEHPAUHINSTANCE__@@PAUHWND__@@@Z	352	1	mmJoyMan	Init
0052FDF0	?ButtonToBit@mmJoyMan@@QAEHH@Z	48	1	mmJoyMan	ButtonToBit
0052FE20	?QJoystick@mmJoyMan@@QAEHXZ	16	1	mmJoyMan	QJoystick
0052FE30	?Update@mmJoyMan@@QAEXXZ	48	1	mmJoyMan	Update
0052FE60	?GetJoyAxis@mmJoyMan@@QAEMHH@Z	64	1	mmJoyMan	GetJoyAxis
0052FEA0	?GetJoyButton@mmJoyMan@@QAEHHH@Z	80	1	mmJoyMan	GetJoyButton
0052FEF0	?PollJoyButtons@mmJoyMan@@QAEHXZ	96	1	mmJoyMan	PollJoyButtons
0052FF50	?PollJoyAxes@mmJoyMan@@QAEHXZ	64	1	mmJoyMan	PollJoyAxes
0052FF90	?SetCapture@mmJoyMan@@QAEXH@Z	112	1	mmJoyMan	SetCapture
00530000	?GetOneButton@mmJoyMan@@QAEHJ@Z	48	1	mmJoyMan	GetOneButton
00530030	?GetFFEffect@mmJoyMan@@QAEPAVmmEffectFF@@H@Z	48	1	mmJoyMan	GetFFEffect
00530060	?ToggleEnabled@mmJoyMan@@QAEHH@Z	64	1	mmJoyMan	ToggleEnabled
005300A0	?FFPlay@mmJoyMan@@QAEHH@Z	48	1	mmJoyMan	FFPlay
005300D0	?FFStop@mmJoyMan@@QAEHH@Z	48	1	mmJoyMan	FFStop
00530100	?FFIsPlaying@mmJoyMan@@QAEHH@Z	48	1	mmJoyMan	FFIsPlaying
00530130	?FFSetValues@mmJoyMan@@QAEHHMM@Z	64	1	mmJoyMan	FFSetValues
00530170	?StopAllFF@mmJoyMan@@QAEXXZ	32	1	mmJoyMan	StopAllFF
00530190	?HasCoolie@mmJoyMan@@QAEHXZ	32	1	mmJoyMan	HasCoolie
005301B0	?HasThrottle@mmJoyMan@@QAEHXZ	32	1	mmJoyMan	HasThrottle
005301D0	??_EmmJoystick@@QAEPAXI@Z	96	1	mmJoystick	`vector deleting destructor'
00530230	??0mmJaxis@@QAE@XZ	32	1	mmJaxis	mmJaxis
00530250	??1mmJaxis@@QAE@XZ	16	1	mmJaxis	~mmJaxis
00530260	?SetRange@mmJaxis@@QAEXMM@Z	32	1	mmJaxis	SetRange
00530280	?Normalize@mmJaxis@@QAEXM@Z	32	1	mmJaxis	Normalize
005302A0	?NormalizePOV@mmJaxis@@QAEXK@Z	64	1	mmJaxis	NormalizePOV
005302E0	?Capture@mmJaxis@@QAEHXZ	48	1	mmJaxis	Capture
00530310	?ResetCapture@mmJaxis@@QAEXXZ	32	1	mmJaxis	ResetCapture
00530330	??0mmJoystick@@QAE@XZ	128	1	mmJoystick	mmJoystick
005303B0	??1mmJoystick@@QAE@XZ	256	1	mmJoystick	~mmJoystick
005304B0	?Init@mmJoystick@@QAEHPAUIDirectInputDevice2A@@PAUHWND__@@@Z	272	1	mmJoystick	Init
005305C0	?inputPrepareDevice@mmJoystick@@QAEHXZ	432	1	mmJoystick	inputPrepareDevice
00530770	?SetDeadZone@mmJoystick@@QAEHM@Z	160	1	mmJoystick	SetDeadZone
00530810	?DisableAutoCenter@mmJoystick@@QAEHXZ	80	1	mmJoystick	DisableAutoCenter
00530860	?Poll@mmJoystick@@QAEKXZ	272	1	mmJoystick	Poll
00530970	?GetAxis@mmJoystick@@QAEMH@Z	256	1	mmJoystick	GetAxis
00530A70	?GetButton@mmJoystick@@QAEMH@Z	48	1	mmJoystick	GetButton
00530AA0	?Update@mmJoystick@@QAEXXZ	144	1	mmJoystick	Update
00530B30	?ResetAxisCapture@mmJoystick@@QAEXXZ	128	1	mmJoystick	ResetAxisCapture
00530BB0	?InputCreateEffect@mmJoystick@@QAEXXZ	304	1	mmJoystick	InputCreateEffect
00530CE0	?InputInitEffect@mmJoystick@@QAEXXZ	64	1	mmJoystick	InputInitEffect
00530D20	?InputStopEffect@mmJoystick@@QAEXXZ	64	1	mmJoystick	InputStopEffect
00530D60	?SetShake@mmJoystick@@QAEHKK@Z	48	1	mmJoystick	SetShake
00530D90	?PlayShake@mmJoystick@@QAEHXZ	32	1	mmJoystick	PlayShake
00530DB0	?StopShake@mmJoystick@@QAEHXZ	32	1	mmJoystick	StopShake
00530DD0	?PlayCollision@mmJoystick@@QAEHXZ	32	1	mmJoystick	PlayCollision
00530DF0	?SetSteer@mmJoystick@@QAEHJ@Z	32	1	mmJoystick	SetSteer
00530E10	?PlaySteer@mmJoystick@@QAEHXZ	32	1	mmJoystick	PlaySteer
00530E30	?StopSteer@mmJoystick@@QAEHXZ	32	1	mmJoystick	StopSteer
00530E50	?SetFriction@mmJoystick@@QAEHJ@Z	32	1	mmJoystick	SetFriction
00530E70	?PlayFriction@mmJoystick@@QAEHXZ	32	1	mmJoystick	PlayFriction
00530E90	?StopFriction@mmJoystick@@QAEHXZ	32	1	mmJoystick	StopFriction
00530EB0	?GetFFEffect@mmJoystick@@QAEPAVmmEffectFF@@H@Z	80	1	mmJoystick	GetFFEffect
00530F00	?GetNumButtons@mmJoystick@@QAEHXZ	16	1	mmJoystick	GetNumButtons
